response_id,extra_tasks,start_date,end_date,comput_id,gender,age,education,term_no,field,mindset,intervention,ms_1,ms_2,ms_3,ms_4,cams_1,cams_2,cams_3,cams_4,cams_5,cams_6,cams_7,cams_8,cams_9,cams_10,cams_11,cams_12,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,se_1,se_2,se_3,se_4,se_5,se_6,se_7,se_8,se_9,risc_1,risc_2,risc_3,risc_4,risc_5,risc_6,risc_7,risc_8,risc_9,risc_10,risc_11,grit_1,grit_2,grit_3,grit_4,grit_5,grit_6,grit_7,grit_8,mc_1,mc_2,mc_3,outro_experiences_1,outro_experiences_2,outro_experiences_3,outro_experiences_4,outro_experiences_5,outro_experiences_6,outro_experiences_7,outro_experiences_8,outro_experiences_9,previous_iq_score,agt_p_1,agt_p_2,agt_p_3,agt_p_4,agt_p_5,agt_p_6,agt_p_7,agt_p_8,agt_p_9,agt_p_10,agt_p_11,agt_p_12,iq_assessed,iq_importance,iq_confid_1,meditation,coffee,alcohol,drug,what1,what2
R_pnq3jrpcFnyUged,1,2020/03/09 17:51:14,2020/03/09 18:46:37,P-402-15,Female,21,Folyamatban lévo egyetemi tanulmányok,1,magyar-történelem osztatlan tanári,Growth,Mindfulness,5,2,4,4,3,3,1,1,3,3,4,3,4,4,2,2,5,5,2,5,2,1,3,5,5,1,4,3,2,2,1,1,2,2,2,2,2,2,1,1,3,2,4,4,3,3,2,1,4,2,3,3,3,3,4,3,1,2,5,6,1,6,6,6,1,5,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nem,Különösen fontos.,2,Soha,Semennyit.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","Ha összpontosítunk, akkor mennyire tudjuk helyesen elvégezni a feladatokat. Szükséges-e a nyugodt állapot a teszt elvégzésére.",Mintha az EQ-t is mérték volna.
R_PSTlxrGVTPUPJwB,1,2019/10/21 17:25:21,2019/10/21 18:35:12,P-402-08,Male,22,Folyamatban lévo egyetemi tanulmányok,4,Tanár,Growth,Control,3,2,4,5,4,3,1,2,2,1,3,3,4,4,4,4,4,2,3,5,2,1,2,5,4,2,5,4,1,2,3,1,2,1,0,3,3,2,3,4,4,3,4,3,4,4,2,2,3,2,2,3,4,5,3,3,5,3,2,2,4,3,4,1,3,2,1,6,NA,7,7,1,7,1,5,1,1,1,5,1,7,Nem,Fontos.,4,Soha,Semennyit.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","A hangfelvétellel elültették a fejünkben, hogy errol még lesz szó, így a teszt kitöltése közben néha eszembe is jutott.",A hangfelvétel szerepe
R_pxEWTmDFjLZwV1v,4,2020/02/24 17:42:49,2020/02/24 18:58:13,P-.402-12,Female,25,Egyetem,1,Programtervezo informatikus,Fixed,Mindfulness,2,5,2,2,4,2,3,2,1,1,2,2,4,3,3,3,4,4,3,1,2,4,3,1,4,1,5,2,3,2,1,1,1,2,1,1,0,4,4,3,4,2,1,3,4,2,2,2,2,3,3,5,3,2,2,5,3,1,2,1,3,1,5,4,2,5,4,4,NA,7,7,1,7,5,1,1,1,1,7,7,3,Nem,Fontos.,2,Soha,Semennyit.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","A vizsgálat arról szólt, hogy a kutatók felmérjék, hogy ezen IQ teszt kitöltése otthoni, illetve laboratóriumi körülmények között ugyanazt az eredményt hozza-e. Szerettek volna egy releváns, otthon is elvégezheto IQ tesztet kifejleszteni.","Csak ábrás feladatok voltak, például számos nem volt."
R_qyoDrviW31yBhXX,11,2019/10/17 17:21:39,2019/10/17 18:37:15,P-422-10,Female,21,Folyamatban lévo egyetemi tanulmányok,2,közösségszervezo,Growth,Control,1,6,1,2,4,2,2,1,4,2,2,3,3,4,3,3,3,1,3,1,3,4,3,3,2,2,2,5,3,3,0,3,0,3,2,0,0,4,4,4,3,4,2,3,4,4,4,2,2,4,2,5,1,1,5,5,4,4,1,3,3,1,1,1,5,1,1,3,1,5,3,3,3,4,3,3,1,2,3,2,3,Igen,Közepesen fontos.,6,Havonta,Két csészével.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","Az IQnkat vizsgálta, hogy mennyire végezzük el az adott teszteket úgymond laboratóriumi környezetben, és ez mennyire befolyásolja jobban, mintha otthon az ágyból csinálnánk.","Igen... minden feladatban volt valami összefüggés, illetve szerintem hasonló szintu feladatok voltak, vagy a gyakorló is mintha nehezebb lett volna, mint az éles."
R_RCghFeOxJmuao1P,5,2019/05/13 17:57:42,2019/05/13 18:59:10,P-422-04,Male,21,Folyamatban lévo egyetemi tanulmányok,5,Matematika Bsc,Fixed,Mindfulness,3,4,3,4,2,2,4,3,1,3,4,2,3,3,2,2,4,2,4,4,1,2,4,4,5,1,5,3,0,2,3,1,2,0,0,2,3,4,1,3,3,1,1,1,2,1,1,3,4,2,5,2,3,5,2,2,3,3,3,1,4,1,3,5,3,3,2,4,NA,7,1,1,6,1,1,1,1,1,7,5,7,Nem,Különösen fontos.,3,Soha,Semennyit.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.",A belso nyugalom elérése segít-e a feladatok megoldásában,"Nem volt kiírva az éles feladatok végén, hogyan teljesítettem (egyelore), illetve az éles teszt könnyebbnek tunt."
R_Rq86PKEPkHGuxxf,1,2019/10/24 17:31:33,2019/10/24 18:41:30,P-402-06,Female,23,Folyamatban lévo egyetemi tanulmányok,2,tanító,Growth,Control,4,3,3,4,3,2,3,4,3,3,2,4,3,4,4,4,2,3,5,2,4,5,4,4,2,4,5,4,2,1,2,3,2,1,0,3,3,4,3,4,4,2,3,4,3,2,3,2,4,3,5,2,3,4,3,3,4,3,4,4,2,2,2,6,1,6,6,4,NA,7,7,1,7,7,1,1,1,1,7,7,7,Nem,Különösen fontos.,3,Havonta,Két csészével.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","Idohatárok alatt, stresszes állapotban, mennyire végezzük el helyesen a feladatokat.","Igen. Nem kellett sokat gondolkodni , elég volt jobban megnézni a képeket."
R_sdiDt5xQFxm3041,2,2019/12/05 17:21:25,2019/12/05 18:35:57,P-402-07,Female,30,Egyetem,2,coach - üzleti edzo,Fixed,Control,3,2,3,2,4,2,2,2,1,2,2,2,4,4,3,2,4,5,4,4,5,5,5,1,2,4,1,1,3,3,0,3,0,3,3,0,0,3,3,3,3,3,2,4,3,4,3,2,3,5,5,4,4,4,2,3,6,1,5,1,6,1,1,3,4,6,5,5,4,7,7,1,1,1,1,1,1,1,7,7,1,Igen,Közepesen fontos.,6,Soha,Semennyit.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","Olyan IQ teszt létrehozása a cél, amit otthonról is ki lehet tölteni úgy, hogy megbízható eredményre mérjen.",Nem.
R_shYm5wFzfBdrern,3,2020/02/20 17:50:34,2020/02/20 18:54:20,P-402-11,Female,25,Folyamatban lévo egyetemi tanulmányok,7,Szabadbölcsészet,Growth,Control,3,5,3,4,3,2,3,2,4,2,1,3,3,3,3,3,3,4,4,3,4,5,4,3,2,4,3,1,3,3,0,2,0,3,2,0,1,3,2,3,4,3,4,3,3,3,2,4,5,3,2,4,2,2,5,4,4,2,3,4,3,1,5,5,2,5,3,3,NA,7,6,2,4,7,2,2,5,2,7,6,7,Nem,Közepesen fontos.,5,Heti egyszer,Semennyit.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","A ""nyugodt"" környezet mellett az idokorlátos feladat jó válaszainak arányának vizsgálata, mennyire stresszes a tesztalany, ha tudja, hogy az intelligenciáját vizsgálják és jól akar teljesíteni.",Nem igazán.
R_SJGaPo3ZnhYpq3D,12,2019/10/24 17:29:43,2019/10/24 18:55:16,P-402-16,Female,23,Folyamatban lévo egyetemi tanulmányok,6,matematika bsc,Fixed,Mindfulness,3,4,3,3,2,2,2,2,3,3,1,4,3,3,3,1,2,3,3,1,4,3,3,3,3,3,4,2,3,3,0,2,1,2,2,0,0,1,2,3,2,2,2,2,3,1,2,2,2,3,3,4,3,3,2,4,4,1,5,2,4,1,4,2,3,3,3,5,NA,6,6,3,5,6,5,4,1,5,6,5,5,Nem,Közepesen fontos.,3,Soha,Három csészével.,Két egységnyit fogyasztottam.,"Nem, nem használtam.","A vizsgálat az intelligenciáról szólt és a cél az volt, hogy összehasonlítsák a kutatók az otthoni körülmények közt kitöltok és a ""laboratóriumban""(teremben) kitöltok eredményeit, hogy lássák hogy befolyásolja a környezet az eredményt.","Nem voltam még IQ teszten, így nem igazán, maximum azt, hogy voltak úgymond ismétlodo feladatok."
R_sndcNwNzBfTwJyx,4,2019/10/03 17:58:07,2019/10/03 18:42:57,P-402-07,Female,21,Folyamatban lévo egyetemi tanulmányok,4,angol-francia tanári,Growth,Control,2,5,3,4,4,3,2,2,3,2,3,2,3,3,3,3,3,3,2,1,2,4,3,2,5,4,4,2,2,2,1,2,0,2,2,0,2,2,1,4,3,3,2,3,2,3,3,3,3,4,2,3,2,4,5,4,4,2,3,2,4,4,2,1,5,3,1,4,NA,6,6,4,3,6,4,4,6,4,6,6,2,Nem,Közepesen fontos.,5,Soha,Egy csészével.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.",A vizsgálat intelligencia szintet hivatott mérni. A teszten elott és után is felmérte hogyan éreztük magunkat kitöltés elott és közben. Formák és alakzatok segítségével foglalkozott a legtöbb feladat.,"A hallott szöveggel késobb nem volt feladat, viszont én úgy gondoltam a meghallgatás után lesz a halottakkal kapcsolatban kérdés. Illetve néhány alakzatos feladatnál jóval kevesebb idore volt szükségem, mint a megadott, azonban néhánynál pedig nagyon gyorsan letelt a 45 másodperc."
R_STSw2OV7cCardHX,6,2019/12/02 17:24:14,2019/12/02 18:41:14,P-402-06,Female,53,Folyamatban lévo egyetemi tanulmányok,2,üzleti edzo,Growth,Control,2,5,2,2,3,3,3,3,4,1,1,3,2,3,4,4,1,2,3,2,3,4,4,3,1,1,3,2,3,3,0,2,0,3,2,2,0,3,2,3,2,4,3,3,3,3,4,2,3,2,2,5,2,2,4,4,5,1,2,1,1,1,4,4,2,5,3,2,2,1,1,1,1,1,1,1,5,1,5,5,4,Igen,Fontos.,3,Heti egyszer,Két csészével.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.",Figyelem és koncentráció vizsgálat,Mi volt a célja a fülhallgatón keresztül hallott egészséges életmódról szóló szövegnek?
R_sXnsxYgs2ydPm2l,3,2019/10/03 17:33:23,2019/10/03 18:47:55,P-422-26,Male,23,Folyamatban lévo egyetemi tanulmányok,2,Kémia,Growth,Mindfulness,4,2,5,6,3,2,1,2,4,2,3,4,1,4,3,4,5,2,2,1,1,2,4,5,4,1,3,3,2,2,1,3,0,1,1,3,1,3,1,3,2,1,3,1,1,2,2,2,2,4,5,4,2,2,4,4,2,2,5,2,4,1,5,2,5,5,4,6,NA,7,7,5,7,7,6,5,6,7,7,7,5,Nem,Fontos.,4,Soha,Két csészével.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.",Különbözo alakzatokban felismerni az összefüggéseket. Megtalálni mi a kapcsolat a képek között és helyesen kiválasztani a hiányzó darabot.,"Nem igazán. Ez volt az elso IQ teszt amit kitöltöttem úgy, hogy komolyan is vettem."
R_sZJIPSASNhZrOY9,1,2020/02/17 17:55:12,2020/02/17 19:15:25,P-402-12,Female,21,Folyamatban lévo egyetemi tanulmányok,3,Biológia Bsc,Fixed,Mindfulness,4,3,4,4,1,4,1,4,3,4,2,3,1,3,2,1,2,5,4,1,5,3,3,5,4,3,3,3,3,3,0,3,0,2,2,1,1,2,4,4,3,3,4,3,4,2,3,2,4,4,4,2,3,3,3,1,4,3,4,4,3,2,2,2,3,3,2,4,NA,4,4,4,4,4,5,4,5,5,4,5,4,Nem,Fontos.,4,Soha,Két csészével.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","Olyan intelligencia teszt kitöltése ,mely otthoni és laboratóriumi körülmények között is valós értéket adjon.",Nem.
R_TjipsufpIxge55T,2,2020/02/24 17:46:21,2020/02/24 18:46:47,402-14,Female,22,Folyamatban lévo egyetemi tanulmányok,3,osztatlan tanári,Fixed,Control,2,4,3,4,3,2,2,3,2,2,1,3,2,3,4,3,4,3,4,4,2,4,3,4,3,2,4,3,2,2,1,2,0,1,2,1,2,3,2,4,4,3,3,3,3,4,4,3,3,4,3,5,3,2,3,4,4,1,3,2,4,3,2,2,5,1,2,4,3,7,3,2,2,2,2,2,3,3,6,5,2,Igen,Fontos.,4,Egy héten többször,Egy csészével.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.",A figyelem vizsgálata volt a cél szerintem.,Az életmódon való elgondolkodtatást nem tudtam összeegyeztetni a teszttel.
R_tWFVBbDmfAzuVgJ,11,2020/03/05 18:01:05,2020/03/05 18:49:42,P-402-18,Female,20,Folyamatban lévo egyetemi tanulmányok,3,földtudomány,Fixed,Mindfulness,2,5,1,1,2,2,4,1,3,4,1,3,3,4,3,1,2,5,5,5,5,5,5,5,4,1,5,3,3,3,1,3,0,2,1,0,0,1,4,3,4,4,4,4,4,4,4,3,4,5,2,5,1,1,5,5,3,3,2,3,3,4,5,6,1,6,6,4,NA,7,7,1,7,7,1,1,7,1,7,7,7,Nem,Különösen fontos.,5,Havonta,Egy csészével.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.",A gyors gondolkodásról szólt.,"Egyre nehezebb feladatok voltak. Volt amire végképp nem tudtam a helyes választ, ezért tippeltem."
R_UfNBOJZVm6myFBT,5,2019/05/06 18:00:25,2019/05/06 19:04:08,P-442-01,Male,23,Egyetem,7,Pénzügy,Fixed,Mindfulness,1,6,1,2,3,4,4,3,2,3,2,4,3,4,3,3,2,3,4,4,4,4,4,4,4,3,5,4,3,2,2,2,0,2,2,2,1,3,2,2,4,4,2,3,4,3,3,2,2,4,3,4,3,2,5,5,6,3,1,4,3,4,1,1,5,2,2,5,NA,5,5,2,5,2,2,2,5,2,5,5,1,Nem,Különösen fontos.,4,Egy héten többször,Két csészével.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","Az, valószínüleg, hogy felmérjék az eltéréseket az ""otthoni"" ill. a ""laboratóriumi"" kitöltés során. Természetesen az eredmények alapján.","Nem, max a meditációs rész ért váratlanul."
R_Ut30I3MGf4DopBn,4,2019/04/11 18:10:15,2019/04/11 19:14:17,P-422-04,Female,20,Folyamatban lévo egyetemi tanulmányok,1,Angol-történelem OT,Fixed,Control,3,4,2,3,4,2,4,4,4,1,2,3,3,4,3,3,2,4,5,2,4,5,5,4,2,4,4,3,2,2,0,3,0,2,2,0,0,4,4,4,3,4,4,4,4,4,4,2,2,5,4,5,2,2,5,5,2,1,3,3,4,2,3,3,2,3,2,4,2,4,5,3,4,5,5,3,4,4,4,5,5,Igen,Fontos.,5,Heti egyszer,Két csészével.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.",A kutató célja a gyors matematikai/logikai képesség mérése volt szerintem. A feladatok hasonlítottak az interneten megtalálható tesztekéihez. Számomra viszont kevésnek bizonyult a megadott 45 másodperc.,Különösebb furcsaságot nem.
R_UuW7ML7PlWsbN3b,1,2020/03/05 17:59:02,2020/03/05 18:49:24,P-402-16,Male,22,Folyamatban lévo egyetemi tanulmányok,3,ELTE TTK Földtudomány Bsc,Fixed,Control,2,4,2,3,3,2,3,3,2,3,2,3,3,3,3,3,4,3,3,2,4,2,3,2,2,2,4,2,2,2,1,2,1,1,1,2,1,3,2,3,2,2,2,2,2,2,3,3,2,3,4,4,3,2,5,2,3,3,3,4,4,4,3,4,2,4,5,3,NA,5,5,4,5,5,4,4,5,4,4,6,5,Nem,Fontos.,4,Soha,Semennyit.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.",A kutatás célja az inteligencia vizsgálata volt laboratóriumi környezetben.,Nem vettem észre.
R_WeBZA3KAhWT2NC9,2,2019/10/03 17:23:36,2019/10/03 18:48:05,P-402-14,Female,23,Folyamatban lévo egyetemi tanulmányok,2,Közösségszervezo,Fixed,Mindfulness,2,5,1,2,3,3,3,2,1,4,3,2,1,3,3,2,2,3,2,4,2,3,3,3,4,1,3,3,2,2,1,2,1,2,2,1,2,3,3,3,4,2,1,2,3,3,2,3,4,3,4,4,3,3,3,4,3,3,2,2,3,3,1,1,6,1,1,4,NA,6,2,2,2,2,4,2,1,1,6,2,2,Nem,Fontos.,5,Soha,Semennyit.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","Véleményem szerint, a  kutató célja az emberek stresszhelyzet alatti gondolkodásának vizsgálata volt. A stresszt jelen esetben az ido rövidsége adta, és azt próbálta felmérni, hogy mennyire tud az illeto tisztán, logikusan gondolkodni ilyen esetben is.",A feladatok ugyanarra a sémára épültek. Egyes megoldás típusok többször is visszatértek.
R_WlpJ9opjcJjKz4Z,2,2019/10/17 17:28:58,2019/10/17 18:45:52,402-03,Female,21,Folyamatban lévo egyetemi tanulmányok,2,szlavisztika,Fixed,Control,5,3,5,5,3,3,3,2,3,3,2,4,4,4,4,3,4,3,3,3,3,4,3,4,3,3,5,4,2,2,2,2,1,2,1,2,1,2,1,3,3,1,2,2,1,2,2,2,3,2,4,5,3,3,2,5,3,5,6,4,2,3,5,6,2,6,6,6,3,7,7,2,7,7,7,2,2,7,7,7,7,Igen,Fontos.,3,Soha,Egy csészével.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","Ez a vizsgálat az emberek intelligencia szintjét méri fel, és a célja, hogy a kutatók megbizonyosodjanak róla, hogy otthoni kitöltésre is alkalmas-e.",Nem.
R_WxtjPplEzvgsc4V,1,2019/10/17 17:21:56,2019/10/17 18:41:59,p-422-15,Female,21,Folyamatban lévo egyetemi tanulmányok,2,Kémia,Fixed,Mindfulness,5,2,5,5,4,2,3,1,3,4,1,3,3,3,4,4,4,3,2,1,1,2,4,5,4,3,4,3,2,3,1,2,1,3,2,0,1,2,1,3,3,1,1,3,2,4,2,4,3,4,3,5,1,3,5,5,4,4,5,1,5,1,4,5,2,5,5,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Igen,Különösen fontos.,5,Soha,Semennyit.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","A kutatók azt szerették volna megfigyelni, hogy mennyire tér el az otthon , nyugodt körülmények között kitöltött IQ teszten elért eredmény más körülmények között elért eredménytol, ez esetben egy laboratóriumban.",Nem találtam benne különös dolgot.
R_x9mDyaRf9QOaQLv,1,2019/11/04 17:15:28,2019/11/04 18:56:35,P-402-05,Female,20,Folyamatban lévo egyetemi tanulmányok,0,Pszichológia,Fixed,Mindfulness,2,4,2,2,2,3,2,2,3,3,2,3,4,4,3,2,2,5,4,4,4,3,4,4,4,5,4,1,3,2,0,2,0,3,3,1,0,3,3,4,2,2,3,4,4,3,4,2,4,2,5,4,3,3,3,5,2,5,2,1,1,2,6,4,1,5,5,3,NA,6,6,2,4,5,2,2,5,2,5,6,3,Nem,Fontos.,5,Havonta,Két csészével.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.",Az IQ szint felmérése laboratóriumi körülmények között. A többiek irányába történo bizonyítási vágy.,"Különös volt, hogy a bemelegítésnél kijelezte a többiekhez viszonyított eredményemet."
R_XHy36s8PLJEtELD,2,2019/10/17 17:23:54,2019/10/17 18:53:02,P-402-02,Female,20,Folyamatban lévo egyetemi tanulmányok,2,Szlavisztika,Fixed,Mindfulness,3,4,3,3,3,2,4,2,1,2,1,2,2,2,3,3,4,2,3,4,3,2,2,4,4,3,5,4,1,1,1,2,2,1,1,2,2,3,2,2,4,1,1,2,2,2,3,3,3,3,3,4,2,2,5,4,4,1,3,3,3,2,3,3,3,4,4,3,NA,4,4,1,4,2,1,1,1,1,5,5,5,Nem,Fontos.,3,Soha,Semennyit.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","Összehasonlitása annak, hogy  az otthon elvégzett teszt mennyire nyújt valós adatokat ehhez képest. El tudjumk vonatkoztatni attól, hogy másra figyeljünk, kontrolálni tudjuk kiegyensúlyozottságunkat, gondolataink elkalandozását. Akaratero. Minden csak rajtunk áll","Sokkal könnyebbnek éreztem az ""éles"" részét a tesztnek, mint a ""bemelegito"" részt.
Az elején a hangfelvételen ""képesség"" hangzott el és nem ""készség"" ami a leirt szövegben volt."
R_xlLPc6SfWHDSNq1,1,2020/02/24 17:44:05,2020/02/24 18:50:03,402-08,Female,21,Folyamatban lévo egyetemi tanulmányok,3,gyógypedagógia,Growth,Control,2,4,3,3,3,3,2,2,2,2,1,3,2,3,3,3,4,3,2,3,2,2,2,4,3,4,5,4,2,2,2,2,0,1,1,2,1,2,2,2,2,2,2,3,2,2,3,2,3,2,3,4,2,1,4,3,3,5,3,2,4,3,4,3,2,4,4,4,1,2,5,2,4,5,2,2,4,3,4,7,5,Igen,Fontos.,4,Havonta,Semennyit.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.",A laboratóriumi körülmények és az otthoni gyermekek által is biztonságosnak ítélt környezet mennyiben mutat eltérést standard pontszámokban.,"A felnottekre szabott Raven-mátrix nehezebb, mint a korábbról ismert gyermek verzió."
R_XppTejo7TWZtqJX,17,2020/02/17 17:55:21,2020/02/17 19:03:44,402-15,Female,20,Folyamatban lévo egyetemi tanulmányok,1,Szabadbölcsészet,Fixed,Control,2,4,2,2,2,2,1,1,3,4,2,2,2,3,3,1,5,2,2,4,2,2,1,4,5,2,5,5,2,1,2,1,1,1,0,2,3,2,4,3,4,3,3,4,4,2,1,2,4,2,4,4,4,5,4,5,2,5,3,2,4,2,2,4,3,5,3,4,NA,5,6,5,6,5,6,5,4,6,6,7,6,Nem,Fontos.,4,Soha,Semennyit.,Két egységnyit fogyasztottam.,"Nem, nem használtam.","Különféle intelligencia mérési tesztek kifejlesztése és annak tanulmányozása, hogy az érzelmi állapot és a teljesítménykényszer mennyire van hatással az eredményre. Annak vizsgálata is, hogy a diákok önmaguk felé fenntartott elvárásai hogyan befolyásolják az eredményt.","Nem a szokásos sorminta-szeru kérdések voltak mindenhol, és nem volt annyira sok kérdés, vagy legalábbis nem tunt olyan soknak a köztük lévo szünetek miatt."
R_XXuvhg0pxS2DtRL,5,2019/10/17 17:23:37,2019/10/17 18:46:59,P-402-04,Female,21,Folyamatban lévo egyetemi tanulmányok,2,Tanító,Growth,Control,3,4,3,3,4,3,4,4,4,2,2,4,4,4,3,3,2,5,3,3,5,5,5,3,2,4,5,2,3,3,0,3,0,2,2,1,1,4,4,4,4,3,4,3,4,4,4,3,2,4,2,5,1,3,4,5,4,3,3,4,3,2,5,5,2,6,4,4,NA,6,6,4,6,6,4,4,5,4,6,6,5,Nem,Közepesen fontos.,4,Heti egyszer,Semennyit.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","Ez a vizsgálat az IQ tesztrol szólt. A kutatók célja az volt, hogy össze,érjék a teljesítményt a laboratóriumi és az otthon végzett teszt teljesítménye között.",Nem.
R_Y0jO99S7uvXwvW9,1,2019/12/09 17:24:49,2019/12/09 18:30:35,402-17,Female,20,Folyamatban lévo egyetemi tanulmányok,4,germanisztika,Fixed,Control,4,3,4,5,3,4,4,2,4,2,1,3,3,4,3,4,3,4,3,3,4,2,3,2,2,4,4,1,3,3,0,2,2,2,2,1,1,3,4,3,4,3,3,4,3,4,2,4,3,3,2,4,3,3,4,3,4,2,4,2,4,2,3,3,5,2,3,4,NA,5,4,3,5,6,4,4,6,5,6,6,4,Nem,Közepesen fontos.,4,Heti egyszer,Semennyit.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","A kutatók célja az, hogy a tesztek kitöltésével megismerhessék a különbözo emberek gondolkodásmenetét, és hogy milyen gyorsan képesek a megadott minták alapján rájönni a megoldásra.","Nem, ez volt az elso IQ teszt amit kitöltöttem."
R_yBVoQ2JqBLaIbDz,17,2019/10/03 17:30:38,2019/10/03 18:43:56,P-422-06,Female,20,Folyamatban lévo egyetemi tanulmányok,4,programtervezo informatikus,Fixed,Control,5,2,5,4,3,1,3,3,4,2,1,4,4,4,3,2,2,3,4,1,3,2,4,2,2,4,2,2,2,2,1,2,1,2,2,1,1,2,2,2,2,2,2,2,2,3,2,4,3,4,2,3,2,2,3,3,4,5,5,2,5,1,2,2,4,5,4,5,NA,6,2,1,2,2,3,1,1,2,6,2,1,Nem,Közepesen fontos.,4,Soha,Egy csészével.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","Szerintem azt akarták vizsgálni, hogy a kudarc hogyan hat a teljesítményre. Nem gondolom, hogy az elején tényleg kiszámolták az IQ-mat, és arról adtak visszajelzést, csak stresszt meg kudarcot akartak eloidézni.",Mintha furán telt volna az ido.
R_yyfTolqeQFsgUut,4,2019/11/04 17:27:34,2019/11/04 18:37:59,402-17,Female,19,Folyamatban lévo egyetemi tanulmányok,0,biológia-matematika tanári,Growth,Mindfulness,2,4,3,3,3,3,2,2,2,3,2,3,3,3,3,3,2,4,4,3,5,4,4,3,4,4,4,2,2,2,1,2,0,2,2,2,1,3,3,3,3,3,4,3,4,4,3,2,3,4,2,4,3,2,4,3,1,4,3,3,3,2,5,5,1,6,6,5,NA,4,4,4,4,5,4,4,5,4,5,5,5,Nem,Közepesen fontos.,4,Soha,Semennyit.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","A kísérlet célja, hogy minél jobb, reálisabb eredményeket adó iq tesztet hozhassanak létre. Igénybe vette a logikánkat.",Hogy a képek többsége fotó formájában került a tesztbe.
R_2641j8AuQAahLPh,0,2019/04/11 18:09:09,2019/04/11 19:08:59,P-422-19,Female,26,Folyamatban lévo egyetemi tanulmányok,11,Matematika-angol,Growth,Control,3,4,3,3,3,4,1,4,4,3,3,4,4,4,4,3,5,5,3,4,3,3,4,5,4,3,5,3,3,3,2,2,1,2,1,2,2,3,4,4,4,4,4,4,4,4,4,3,3,5,4,5,2,4,5,5,1,4,3,3,4,3,6,6,1,6,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nem,Közepesen fontos.,4,Soha,Öt csészével.,Egy egységnyit fogyasztottam.,"Nem, nem használtam.","Mennyire van hatással a stressz a teljesítményre, vagy mennyire gondolom, hogy hatással van rá.","Sosem csináltam ilyet, minden különös volt"
